date,topic,article_name,url,media_name,extraction_date
2020-05-07,politica,"coronavirus en la argentina: consenso por la deuda, debate por la cuarentena ",https://www.lanacion.com.ar/politica/consenso-por-la-deuda-debate-por-la-cuarentena-nid2362446,lanacion,2020-05-07
2020-05-06,espectaculos,"russell crowe: la vida del ""gladiador"", 20 anos despues ",https://www.lanacion.com.ar/espectaculos/personajes/russell-crowe-vida-del-gladiador-20-anos-nid2362309,lanacion,2020-05-07
2020-05-07,opinion,"alberto fernandez, un presidente atormentado ",https://www.lanacion.com.ar/opinion/columnistas/alberto-fernandez-un-presidente-atormentado-nid2362352,lanacion,2020-05-07
2020-05-06,espectaculos,"marcelo longobardi, ironico con cristina kirchner: ""siempre tan conectada con la realidad"" ",https://www.lanacion.com.ar/espectaculos/marcelo-longobardi-ironico-cristina-kirchner-siempre-tan-nid2362123,lanacion,2020-05-07
2020-05-06,sociedad,que numero ves? el reto viral que detecta problemas en la vista ,https://www.lanacion.com.ar/sociedad/que-numero-ves-el-reto-viral-detecta-nid2362274,lanacion,2020-05-07
2020-05-07,economia,coronavirus. de aristoteles a peron: no era que la realidad es la unica verdad? ,https://www.lanacion.com.ar/economia/de-aristoteles-a-peron-no-era-que-la-realidad-es-la-unica-verdad-nid2362434,lanacion,2020-05-07
2020-05-07,opinion,un presidente con mas de una cara ,https://www.lanacion.com.ar/opinion/columnistas/un-presidente-con-mas-de-una-cara-nid2362354,lanacion,2020-05-07
2020-05-07,editoriales,lo que jeffrey sachs ignora... y el presidente tambien ,https://www.lanacion.com.ar/editoriales/lo-que-jeffrey-sachs-ignora-y-el-presidente-tambien-nid2362355,lanacion,2020-05-07
2020-05-07,editoriales,"les luthiers, humor sin tiempo ",https://www.lanacion.com.ar/editoriales/les-luthiers-humor-sin-tiempo-nid2362356,lanacion,2020-05-07
2020-05-06,politica,la dura respuesta de alberto fernandez a alfonso prat gay ,https://www.lanacion.com.ar/politica/la-dura-respuesta-alberto-fernandez-alfonso-prat-gay-nid2362238,lanacion,2020-05-07
2020-05-07,propiedades,las 15 claves para lograr una buena renegociacion del alquiler de la oficina ,https://www.lanacion.com.ar/propiedades/las-15-claves-hay-saber-antes-renegociar-nid2362377,lanacion,2020-05-07
2020-05-07,politica,coronavirus en la argentina: polemica por una frase de ofelia fernandez sobre las excarcelaciones ,https://www.lanacion.com.ar/politica/coronavirus-argentina-polemica-frase-ofelia-fernandez-charla-nid2362554,lanacion,2020-05-07
2020-05-06,deportes,top: la remera de 47.000 pesos con la que lionel messi se presento a los controles medicos en barcelona ,https://www.lanacion.com.ar/deportes/futbol/top-remera-47000-pesos-lionel-messi-se-nid2362342,lanacion,2020-05-07
2020-05-06,deportes,mike tyson recibe una oferta de un millon de dolares para pelear contra la estrella de los all blacks sonny bill williams ,https://www.lanacion.com.ar/deportes/mike-tyson-recibe-oferta-millon-dolares-pelear-nid2362261,lanacion,2020-05-07
2020-05-06,espectaculos,"la historia detras del experto en television argentina que ""interrumpio"" un movil de tn y se hizo viral ",https://www.lanacion.com.ar/espectaculos/la-historia-detras-del-experto-television-argentina-nid2362204,lanacion,2020-05-07
